avatar_file;hero_uid;appearance_id;status;source_path;destination_path;details
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L5.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R1.png;HW_HERO_0026;kayla__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R1.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R2.png;HW_HERO_0045;satori__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R2.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R3.png;HW_HERO_0014;folio__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R3.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R4.png;HW_HERO_0024;julius__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R4.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R5.png;HW_HERO_0048;somna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__R5.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L1.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L2.png;HW_HERO_0017;guus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L2.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L3.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L3.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L4.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L4.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L5.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__L5.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R1.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R2.png;HW_HERO_0052;yasmine__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R2.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R3.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R3.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R4.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R4.png;
38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R5.png;HW_HERO_0037;octavia__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38228_Screenshot_2026-07-27-01-27-44-005_com.nexters.herowars__R5.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L1.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L2.png;HW_HERO_0034;miu__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L2.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L3.png;HW_HERO_0047;soleil__appearance_02;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L3.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L4.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L4.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L5.png;HW_HERO_0036;nebula__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__L5.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R1.png;HW_HERO_0029;leonel__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R1.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R2.png;HW_HERO_0052;yasmine__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R2.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R3.png;HW_HERO_0039;oya__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R3.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R4.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R4.png;
38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R5.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38229_Screenshot_2026-07-26-00-58-59-791_com.nexters.herowars__R5.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L1.png;HW_HERO_0050;tristan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L1.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L2.png;HW_HERO_0009;crow__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L2.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L3.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L3.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L4.png;HW_HERO_0017;guus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L4.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L5.png;HW_HERO_0013;fafnir__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__L5.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R1.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R2.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R2.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R3.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R3.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R4.png;HW_HERO_0030;lian__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R4.png;
38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R5.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38230_Screenshot_2026-07-24-23-36-30-805_com.nexters.herowars__R5.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L1.png;HW_HERO_0045;satori__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L1.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L2.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L2.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L3.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L3.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L4.png;HW_HERO_0030;lian__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L4.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__L5.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R1.png;HW_HERO_0026;kayla__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R1.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R2.png;HW_HERO_0014;folio__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R2.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R3.png;HW_HERO_0024;julius__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R3.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R4.png;HW_HERO_0017;guus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R4.png;
38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38231_Screenshot_2026-07-24-23-35-05-086_com.nexters.herowars__R5.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L1.png;HW_HERO_0026;kayla__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L1.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L2.png;HW_HERO_0044;rufus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L2.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L3.png;HW_HERO_0037;octavia__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L3.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L4.png;HW_HERO_0010;dante__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L4.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__L5.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R1.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R2.png;HW_HERO_0026;kayla__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R2.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R3.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R3.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R4.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R4.png;
38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38232_Screenshot_2026-07-24-23-30-48-292_com.nexters.herowars__R5.png;
38233_Screenshot_20260728_194145_Hero_Wars__L1.png;HW_HERO_0045;satori__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__L1.png;
38233_Screenshot_20260728_194145_Hero_Wars__L2.png;HW_HERO_0014;folio__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__L2.png;
38233_Screenshot_20260728_194145_Hero_Wars__L3.png;HW_HERO_0024;julius__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__L3.png;
38233_Screenshot_20260728_194145_Hero_Wars__L4.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__L4.png;
38233_Screenshot_20260728_194145_Hero_Wars__L5.png;HW_HERO_0023;juge__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__L5.png;
38233_Screenshot_20260728_194145_Hero_Wars__R1.png;HW_HERO_0014;folio__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__R1.png;
38233_Screenshot_20260728_194145_Hero_Wars__R2.png;HW_HERO_0037;octavia__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__R2.png;
38233_Screenshot_20260728_194145_Hero_Wars__R3.png;HW_HERO_0030;lian__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__R3.png;
38233_Screenshot_20260728_194145_Hero_Wars__R4.png;HW_HERO_0024;julius__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__R4.png;
38233_Screenshot_20260728_194145_Hero_Wars__R5.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38233_Screenshot_20260728_194145_Hero_Wars__R5.png;
38234_Screenshot_20260728_193950_Hero_Wars__L1.png;HW_HERO_0026;kayla__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__L1.png;
38234_Screenshot_20260728_193950_Hero_Wars__L2.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__L2.png;
38234_Screenshot_20260728_193950_Hero_Wars__L3.png;HW_HERO_0017;guus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__L3.png;
38234_Screenshot_20260728_193950_Hero_Wars__L4.png;HW_HERO_0037;octavia__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__L4.png;
38234_Screenshot_20260728_193950_Hero_Wars__L5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__L5.png;
38234_Screenshot_20260728_193950_Hero_Wars__R1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__R1.png;
38234_Screenshot_20260728_193950_Hero_Wars__R2.png;HW_HERO_0037;octavia__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__R2.png;
38234_Screenshot_20260728_193950_Hero_Wars__R3.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__R3.png;
38234_Screenshot_20260728_193950_Hero_Wars__R4.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__R4.png;
38234_Screenshot_20260728_193950_Hero_Wars__R5.png;HW_HERO_0017;guus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38234_Screenshot_20260728_193950_Hero_Wars__R5.png;
38235_Screenshot_20260728_193758_Hero_Wars__L1.png;HW_HERO_0051;xesha__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__L1.png;
38235_Screenshot_20260728_193758_Hero_Wars__L2.png;HW_HERO_0028;kendle__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__L2.png;
38235_Screenshot_20260728_193758_Hero_Wars__L3.png;HW_HERO_0011;dorian__appearance_02;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__L3.png;
38235_Screenshot_20260728_193758_Hero_Wars__L4.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__L4.png;
38235_Screenshot_20260728_193758_Hero_Wars__L5.png;HW_HERO_0001;aidan__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__L5.png;
38235_Screenshot_20260728_193758_Hero_Wars__R1.png;HW_HERO_0018;iris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__R1.png;
38235_Screenshot_20260728_193758_Hero_Wars__R2.png;HW_HERO_0042;polaris__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__R2.png;
38235_Screenshot_20260728_193758_Hero_Wars__R3.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__R3.png;
38235_Screenshot_20260728_193758_Hero_Wars__R4.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__R4.png;
38235_Screenshot_20260728_193758_Hero_Wars__R5.png;HW_HERO_0048;somna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38235_Screenshot_20260728_193758_Hero_Wars__R5.png;
